clave_municipio,entidad,mpio,hogremjefmuj2015,popnoafmed2015,popden2020,crimen_2018,crimen_2019,tasa_covid
21048,Puebla,Chiautzingo,2791.4,2726.9,493.484,4.79,9.49,87.474
21049,Puebla,Chiconcuautla,2659,861.9,153.078,28.39,5.62,19.858
21050,Puebla,Chichiquila,2764.2,1459.3,267.196,3.9,3.86,17.878
21051,Puebla,Chietla,2703,1189,133.769,44.36,63.4,128.170
21052,Puebla,Chigmecatitlan,3739.4,1539.1,43.3,0,0,7.943
21053,Puebla,Chignahuapan,2268.3,1186.6,112.285,33.75,30.4,122.102
21054,Puebla,Chignautla,2875.2,2553.8,336.708,14.41,17.08,81.117
21055,Puebla,Chila,2973.2,1038.8,40.241,20.26,20.15,37.022
21056,Puebla,Chila de la Sal,2898.6,1373,6.618,0,0,100.134
21057,Puebla,Honey,2284.1,1691.5,71.811,12.08,11.98,10.762
21058,Puebla,Chilchotla,2087.3,824.6,222.479,9.76,4.84,16.679
21059,Puebla,Chinantla,3442.3,1166.1,42.088,37.51,0,83.056
21060,Puebla,Domingo Arenas,2944.4,4953.5,781.018,0,11.98,34.022
21061,Puebla,Eloxochitlan,3571.9,568.7,131.811,14.57,28.86,7.423
21062,Puebla,Epatlan,2776,1873.3,67.973,40,0,68.627
21063,Puebla,Esperanza,2468.1,1385.7,127.194,74.47,26.85,34.823
21064,Puebla,Francisco Z. Mena,1978.4,1301.8,33.267,11.69,17.45,21.130
21065,Puebla,General Felipe Angeles,2329.1,2698.1,306.717,28.67,28.4,12.333
21066,Puebla,Guadalupe,3454.3,809.7,97.227,0,107.77,93.122
21067,Puebla,Guadalupe Victoria,2441.3,1097.9,78.322,16.44,21.73,41.547
21068,Puebla,Hermenegildo Galeana,2386,977.5,161.656,0,0,15.937
21069,Puebla,Huaquechula,2967.1,2290.7,130.943,37.44,18.58,52.071
21070,Puebla,Huatlatlauca,2847.9,2178.2,48.389,0,56.89,39.428
21071,Puebla,Huauchinango,3321.5,1546.1,646.631,28.71,34.86,137.985
21072,Puebla,Huehuetla,1730.5,708.9,284.89,6.18,12.29,17.291
21073,Puebla,Huehuetlan el Chico,2427.3,1057.7,35.42,0,21.41,127.934
21074,Puebla,Huejotzingo,2660.7,2490.7,480.875,25.93,18.56,168.999
21075,Puebla,Hueyapan,3008.3,1277,173.774,0,7.62,25.076
21076,Puebla,Hueytamalco,2481.4,2049.6,113.871,14.09,6.99,46.053
21077,Puebla,Hueytlalpan,2220.5,559.2,388.7,0,0,27.658
21079,Puebla,Huitziltepec,2314,2043.6,110.554,17.2,0,36.163
21080,Puebla,Atlequizayan,2518.6,1545.7,93.768,0,0,14.200
21081,Puebla,Ixcamilpa de Guerrero,2794.9,990.4,16.683,0,25.75,34.229
21082,Puebla,Ixcaquixtla,2551.8,1210,50.746,11.28,0,107.321
21083,Puebla,Ixtacamaxtitlan,1695.6,573.6,41.177,7.6,15.12,25.221
21084,Puebla,Ixtepec,2263.7,2377.1,680.039,28.05,13.92,21.330
21085,Puebla,Izucar de Matamoros,3292.4,2051,161.073,26.64,25.18,164.457
21086,Puebla,Jalpan,2503.2,1247,60.55,36.99,29.35,40.530
21087,Puebla,Jolalpan,2188,1057.9,31.422,43.78,14.49,25.337
21088,Puebla,Jonotla,2775.5,1321,60.238,0,83.99,31.037
21089,Puebla,Jopala,2595.1,1276.3,73.366,7.27,0,23.209
21090,Puebla,Juan C. Bonilla,2397.4,2407.7,443.878,22.57,0,115.717
21091,Puebla,Juan Galindo,3674.1,2013.1,220.063,8.94,44.35,104.185
21092,Puebla,Juan N. Mendez,2187,1105.5,21.838,36.09,0,35.855
21093,Puebla,Lafragua,1885.9,1023.4,59.371,0,12.38,21.837
21094,Puebla,Libres,2735.1,1357.2,122.198,19.94,5.64,64.704
21095,Puebla,La Magdalena Tlatlauquitepec,2357.7,1556.5,18.197,0,0,151.515
21096,Puebla,Mazapiltepec de Juarez,2159.4,803.3,71.115,0,0,56.572
21097,Puebla,Mixtla,2708.3,3390.5,160.917,0,0,27.989
21098,Puebla,Molcaxac,2858,2726.7,49.78,0,29.19,60.846
21099,Puebla,CaÃ±ada Morelos,2503.7,928.3,172.288,34.23,38.79,15.165
21100,Puebla,Naupan,2092.9,870.3,96.019,78.26,9.71,34.305
21101,Puebla,Nauzontla,2960.6,1569.5,70.275,0,0,35.675
21102,Puebla,Nealtican,2254.4,3497.8,225.128,7.32,0,37.908
21103,Puebla,Nicolas Bravo,3193,1877.3,28.306,30.16,29.88,38.969
21104,Puebla,Nopalucan,2110.1,1473.7,186.152,9.75,12.85,37.848
21105,Puebla,Ocotepec,2553.4,1024.3,63.162,0,38.59,43.427
21106,Puebla,Ocoyucan,2755,3238.5,619.379,9.84,19.43,80.731
21107,Puebla,Olintla,2050.9,896.1,180.754,0,0,8.891
21108,Puebla,Oriental,2368.4,1069.1,66.672,10.57,10.45,73.894
21109,Puebla,Pahuatlan,3135.7,740.8,252.258,8.68,17.21,30.899
21110,Puebla,Palmar de Bravo,2004,1422.1,146.911,58.9,27.06,36.170
21111,Puebla,Pantepec,2273.6,1071.2,85.43,5.15,30.7,24.598
21112,Puebla,Petlalcingo,3163.2,1252.2,60.078,20.52,0,44.926
21113,Puebla,Piaxtla,3304.1,1656.6,16.792,40.43,20.16,101.490
21114,Puebla,Puebla,3213.8,2143.7,3227.444,12.78,14.05,474.340
21115,Puebla,Quecholac,2142,1947.3,355.147,17.06,22.5,26.105
21116,Puebla,Quimixtlan,2088.4,726.4,199.068,17.4,0,10.716
21117,Puebla,Rafael Lara Grajales,2596.5,1493,1041.933,6.41,31.72,115.901
21118,Puebla,Los Reyes de Juarez,1756.8,3825.3,980.438,17.95,28.43,27.082
21119,Puebla,San Andres Cholula,2639.3,2663,2241.951,13.99,8.13,180.360
21120,Puebla,San Antonio CaÃ±ada,3389.6,1681.6,70.531,0,0,32.362
21121,Puebla,San Diego la Mesa Tochimiltzingo,1873,2228.7,13.827,0,0,31.571
21122,Puebla,San Felipe Teotlalcingo,2737.8,3305.3,201.696,0,0,82.540
21123,Puebla,San Felipe Tepatlan,2416.5,1224.6,102.514,23.92,23.79,26.551
21124,Puebla,San Gabriel Chilac,3036.9,3093.3,152.509,0,0,27.543
21125,Puebla,San Gregorio Atzompa,2181.6,2264,631.679,21.12,10.46,101.998
21126,Puebla,San Jeronimo Tecuanipan,2625.5,2635.3,215.447,15.27,15.11,61.756
21127,Puebla,San Jeronimo Xayacatlan,3452.7,1746.6,15.704,0,0,59.864
21128,Puebla,San Jose Chiapa,2276,1663.6,72.445,11.2,22.19,108.497
21129,Puebla,San Jose Miahuatlan,1826.6,1541.9,41.781,0,14.19,28.273
21130,Puebla,San Juan Atenco,2410,1754.9,19.088,27.49,0,76.164
21131,Puebla,San Juan Atzompa,1730,2243,38.205,0,0,53.248
21132,Puebla,San Martin Texmelucan,2633.5,2791.3,2179.678,33.15,34.75,194.782
21133,Puebla,San Martin Totoltepec,3500,701,54.19,0,325.53,118.694
21134,Puebla,San Matias Tlalancaleca,2357.5,2911.5,401.033,13.67,18.05,73.923
21135,Puebla,San Miguel Ixitlan,3023.3,1132.1,20.611,0,0,74.488
21136,Puebla,San Miguel Xoxtla,2370.6,1621.4,424.566,15.61,7.74,97.671
21137,Puebla,San Nicolas Buenos Aires,1894.6,1927.4,53.609,9.77,0,41.941
21138,Puebla,San Nicolas de los Ranchos,0,1696,60.351,16.89,16.76,49.075
21139,Puebla,San Pablo Anicano,2886.5,826.3,46.044,102.16,25.34,52.938
21140,Puebla,San Pedro Cholula,3220.1,2831.6,2712.777,12.83,8.98,192.215
21141,Puebla,San Pedro Yeloixtlahuaca,3064.2,1259,21.192,0,54.76,99.432
21142,Puebla,San Salvador el Seco,2067.7,2815.6,158.006,13.07,12.95,94.322
21143,Puebla,San Salvador el Verde,2132.8,2555.6,231.715,15.05,20.84,102.563
21144,Puebla,San Salvador Huixcolotla,1668.8,4305.9,506.028,65.43,45.33,53.594
21145,Puebla,San Sebastian Tlacotepec,2674.4,1141.1,54.701,34.66,20.61,7.466
21146,Puebla,Santa Catarina Tlaltempan,3107.6,1613.8,17.787,0,0,211.020
21147,Puebla,Santa Ines Ahuatempan,2911.5,1426.3,21.897,16,15.92,38.737
21149,Puebla,Santiago Miahuatlan,3176.6,2264.2,383.222,3.88,26.86,71.387
21150,Puebla,Huehuetlan el Grande,2461.3,1365.6,23.118,91.24,38.85,27.458
21151,Puebla,Santo Tomas Hueyotlipan,2363.1,3803.3,270.392,22.78,22.59,52.747
21152,Puebla,Soltepec,2076.5,1858.3,90.838,7.95,15.78,50.528
21153,Puebla,Tecali de Herrera,2261.5,2885.6,127.723,4.4,26.14,85.466
21154,Puebla,Tecamachalco,2737.2,2258.1,370.254,22.23,54.95,98.499
21155,Puebla,Tecomatlan,3425,1692,37.704,49.02,48.53,328.817
21156,Puebla,Tehuacan,3393.5,2112.1,838.488,18.46,22.53,171.023
21157,Puebla,Tehuitzingo,3225.1,1592,26.775,81.27,32.33,85.967
21158,Puebla,Tenampulco,2572.5,1095.3,62.182,28.47,14.19,29.228
21159,Puebla,Teopantlan,2367.5,3649.9,17.899,0,0,43.169
21160,Puebla,Teotlalco,2365.2,1218.5,22.075,0,89.04,80.935
21161,Puebla,Tepanco de Lopez,2920.2,1182.7,106.843,0,4.61,86.156
21162,Puebla,Tepango de Rodriguez,2896.4,1355.5,203.477,0,0,13.796
21163,Puebla,Tepatlaxco de Hidalgo,2986.3,2245.3,369.469,16.62,0,43.855
21164,Puebla,Tepeaca,2841.4,3038.5,468.479,14.24,30.52,88.791
21165,Puebla,Tepemaxalco,2276.8,1112.1,39.713,0,0,69.085
21166,Puebla,Tepeojuma,3253.1,2310.4,73.587,22.53,44.69,88.859
21167,Puebla,Tepetzintla,2654.3,697.8,81.312,9.02,26.83,9.123
21168,Puebla,Tepexco,2001.3,1271.9,62.076,0,13.89,56.976
21169,Puebla,Tepexi de Rodriguez,2569.5,1926.9,54.195,9.07,18.02,118.261
21170,Puebla,Tepeyahualco,1985.2,1430.9,45.062,5.72,5.68,30.544
21171,Puebla,Tepeyahualco de Cuauhtemoc,2310.9,2753.3,201.097,0,0,42.172
21172,Puebla,Tetela de Ocampo,3026.3,734.2,89.265,0,7.08,37.290
21173,Puebla,Teteles de Avila Castillo,4049.1,1632.3,745.017,16.18,0,79.580
21174,Puebla,Teziutlan,3288,2778.5,1230.202,14.94,9.88,289.211
21175,Puebla,Tianguismanalco,2785.4,2729.4,125.703,47.97,28.57,37.325
21176,Puebla,Tilapa,2734.6,1239,94.699,22.41,55.65,109.963
21177,Puebla,Tlacotepec de Benito Juarez,2871,1905.4,160.762,20.64,11.14,21.917
21178,Puebla,Tlacuilotepec,2402.2,1731.9,104.37,11.2,16.69,26.573
21179,Puebla,Tlachichuca,2013.6,891.1,68.893,6.4,9.52,70.730
21180,Puebla,Tlahuapan,2145.6,2028.6,139.181,14.9,14.76,51.135
21181,Puebla,Tlaltenango,2730.1,1760,200.676,28.91,57.33,73.480
21182,Puebla,Tlanepantla,2371,2021.4,383.903,37.95,37.58,73.599
21183,Puebla,Tlaola,3011.1,1373.7,188.427,9.38,46.43,30.465
21184,Puebla,Tlapacoya,2372,654.6,79.895,14.25,28.22,27.697
21185,Puebla,Tlapanala,2620.5,2858.8,128.689,10.88,43.15,50.223
21186,Puebla,Tlatlauquitepec,3223.8,1281,225.717,5.27,3.48,55.242
21187,Puebla,Tlaxco,2002.9,1435,54.477,0,34.99,37.070
21188,Puebla,Tochimilco,2520.9,3116.5,82.737,25.78,10.21,31.069
21189,Puebla,Tochtepec,2440,2026.5,502.777,18.29,76.97,51.223
21190,Puebla,Totoltepec de Guerrero,3350.5,2237.3,7.213,0,0,23.383
21191,Puebla,Tulcingo,2876.5,1100.5,44.215,9.91,49.2,175.123
21192,Puebla,Tuzamapan de Galeana,2630.3,923.3,129.007,0,46.71,20.689
21193,Puebla,Tzicatlacoyan,1927.2,1564.7,37.054,14.69,0,20.197
21194,Puebla,Venustiano Carranza,3021.1,2040.6,91.98,42.65,35.79,71.513
21195,Puebla,Vicente Guerrero,2317.1,938.4,113.147,10.78,21.31,7.333
21196,Puebla,Xayacatlan de Bravo,3510.6,1209.5,22.377,107.83,0,84.084
21197,Puebla,Xicotepec,3054.9,1743.8,284.573,24.26,21.64,85.280
21198,Puebla,Xicotlan,2680.4,1206.5,9.021,0,0,70.533
21199,Puebla,Xiutetelco,2666.5,1822.9,461.158,11.89,16.46,44.999
21200,Puebla,Xochiapulco,3646.5,1027.7,31.021,24.74,0,16.556
21201,Puebla,Xochiltepec,2900.9,957.3,44.845,57.55,0,40.046
21202,Puebla,Xochitlan de Vicente Suarez,3080.8,1022.8,283.645,7.61,45.28,15.668
21203,Puebla,Xochitlan Todos Santos,2829,1344.7,50.689,29.92,14.83,24.930
21204,Puebla,Yaonahuac,3065.4,1812.9,144.503,0,0,49.540
21205,Puebla,Yehualtepec,2016.4,2118.8,154.384,39.02,57.91,28.733
21206,Puebla,Zacapala,2592.3,939.5,11.827,43.39,21.54,62.152
21207,Puebla,Zacapoaxtla,2935.7,1289.9,306.589,12.06,13.66,80.612
21208,Puebla,Zacatlan,3225.2,1378.1,170.354,16.51,28.04,94.763
21209,Puebla,Zapotitlan,3171.5,2107.1,17.73,0,0,55.685
21210,Puebla,Zapotitlan de Mendez,1979.9,480.9,158.875,0,0,28.639
21211,Puebla,Zaragoza,3463.3,2028.1,328.277,0,5.77,72.321
21212,Puebla,Zautla,3000.6,1153.8,75.535,0,0,25.709
21213,Puebla,Zihuateutla,2180.3,1014.3,67.484,29.92,44.52,36.234
21214,Puebla,Zinacatepec,2585.3,2251.3,211.607,11.5,5.7,32.617
21215,Puebla,Zongozotla,1437.9,1007.8,237.023,0,0,5.725
21216,Puebla,Zoquiapan,3470,1146.6,106.794,36.38,72.38,11.614
21217,Puebla,Zoquitlan,2687.1,629.2,65.329,13.63,13.52,7.615
22001,Querétaro,Amealco de Bonfil,2902.3,992.3,97.993,14.54,5.74,97.602
22002,Querétaro,Pinal de Amoles,3078.5,475.7,44.721,10.32,20.38,128.064
22003,Querétaro,Arroyo Seco,3491.5,768,18.324,7.36,7.3,243.424
22004,Querétaro,Cadereyta de Montes,2643.5,1110,61.074,5.57,6.87,214.112
22005,Querétaro,Colon,2236.1,1334.2,87.751,7.65,6.03,139.773
22006,Querétaro,Corregidora,2711.5,1499.1,864.797,4.46,11.54,315.317
22007,Querétaro,Ezequiel Montes,2696.4,2016.7,162.144,11.8,4.66,177.213
22008,Querétaro,Huimilpan,2941.6,1514.6,92.903,10.11,12.45,75.878
22009,Querétaro,Jalpan de Serra,4150,590.3,24.392,3.4,10.04,541.435
22010,Querétaro,Landa de Matamoros,3183.1,580,22.371,4.68,23.13,127.997
22011,Querétaro,El Marques,2458.7,1632.4,294.219,9.19,10.96,328.423
22012,Querétaro,Pedro Escobedo,2286.5,1333.9,266.085,12.41,8.16,290.272
22013,Querétaro,PeÃ±amiller,2902.1,656.3,24.077,0,0,112.334
22014,Querétaro,Queretaro,2962.7,1507.9,1381.467,11.59,12.44,688.518
22015,Querétaro,San Joaquin,2985.7,587.6,16.752,49.64,0,310.956
22016,Querétaro,San Juan del Rio,2856.5,1421.9,381.849,14.04,16.69,318.895
22017,Querétaro,Tequisquiapan,2949.4,1814.6,210.131,8.29,2.73,140.967
22018,Querétaro,Toliman,2277.5,883.1,38.521,6.84,3.38,156.364
23001,Quintana Roo,Cozumel,2768.9,1584.7,11.151,2.04,1,226.792
23002,Quintana Roo,Felipe Carrillo Puerto,2307.8,907.1,6.084,14.86,15.51,124.377
23003,Quintana Roo,Isla Mujeres,2414.4,1555.8,20.624,47.17,22.99,193.758
23004,Quintana Roo,Othon P. Blanco,3229.3,1281.5,20.144,10.83,18.5,401.737
23005,Quintana Roo,Benito Juarez,2755.7,2259.7,1469.976,65.89,41.7,406.015
23006,Quintana Roo,Jose Maria Morelos,1885.7,886.1,5.812,11.22,2.19,117.059
23007,Quintana Roo,Lazaro Cardenas,1800.8,1473.8,4.329,15.86,21.66,190.856
23008,Quintana Roo,Solidaridad,2500.2,2367.1,78.615,51.35,63.94,517.573
23009,Quintana Roo,Tulum,2483,2063.3,22.892,42.32,56.59,155.699
23010,Quintana Roo,Bacalar,NA,NA,#N/A,42.32,56.59,134.419
24001,San Luis Potosí,Ahualulco,2628.5,882.5,24.477,9.87,24.46,155.100
24002,San Luis Potosí,Alaquines,3157.9,699.1,13.681,0,23.12,153.191
24003,San Luis Potosí,Aquismon,2093.6,696.9,61.532,3.98,1.98,75.859
24004,San Luis Potosí,Armadillo de los Infante,2400.3,836.6,6.573,0,22.35,155.344
24005,San Luis Potosí,Cardenas,3230.7,1231.4,47.668,14.77,14.68,357.016
24006,San Luis Potosí,Catorce,2279.7,661.5,5.133,0,0,169.458
24007,San Luis Potosí,Cedral,2574,464.1,16.742,4.93,4.88,293.064
24008,San Luis Potosí,Cerritos,2775.1,1093.1,23.308,22.25,8.86,193.645
24010,San Luis Potosí,Ciudad del Maiz,2421.9,608.2,9.736,30.21,15.02,57.103
24011,San Luis Potosí,Ciudad Fernandez,2602,826.5,106.905,21.19,10.52,377.470
24012,San Luis Potosí,Tancanhuitz,2149.8,854.5,151.436,4.53,9,198.394
24013,San Luis Potosí,Ciudad Valles,2777.4,1217.1,74.847,19.11,22.22,468.494
24014,San Luis Potosí,Coxcatlan,1761.5,517.7,176.312,5.78,11.52,141.765
24015,San Luis Potosí,Charcas,2170.2,1109,10.077,4.44,4.41,277.398
24016,San Luis Potosí,Ebano,2708.5,964,58.875,17.64,28.46,219.593
24017,San Luis Potosí,Guadalcazar,2319.8,1008,6.638,18.5,14.74,127.053
24018,San Luis Potosí,Huehuetlan,2182.1,695,229.105,0,12.18,174.652
24019,San Luis Potosí,Lagunillas,2810.8,662.8,10.107,0,0,119.481
24020,San Luis Potosí,Matehuala,2765.5,876.2,79.43,45.16,23.36,456.543
24021,San Luis Potosí,Mexquitic de Carmona,2705.2,1052.6,66.264,13.38,11.59,141.628
24022,San Luis Potosí,Moctezuma,2465.4,813.2,15.006,28.91,4.78,87.029
24023,San Luis Potosí,Rayon,2892.9,1091.7,20.162,0,5.95,366.984
24024,San Luis Potosí,Rioverde,2943.9,1054.3,31.496,20.06,18.92,469.176
24025,San Luis Potosí,Salinas,2993.7,821.9,17.823,11.89,8.83,104.449
24026,San Luis Potosí,San Antonio,1654.1,464.7,92.071,10.2,0,97.286
24027,San Luis Potosí,San Ciro de Acosta,3102.3,1074.4,16.617,9.48,37.77,241.823
24028,San Luis Potosí,San Luis Potosi,3004.6,1391,631.892,20.4,21.63,673.725
24029,San Luis Potosí,San Martin Chalchicuautla,1855,487.8,44.878,0,0,188.329
24030,San Luis Potosí,San Nicolas Tolentino,2701,494.6,6.933,18.2,0,90.808
24031,San Luis Potosí,Santa Catarina,2970.3,613.2,19.61,0,7.77,93.595
24032,San Luis Potosí,Santa Maria del Rio,2827.8,832.2,24.089,6.77,20.13,232.597
24033,San Luis Potosí,Santo Domingo,2025.3,806.7,2.425,31.3,31.16,95.299
24034,San Luis Potosí,San Vicente Tancuayalab,2480.9,570.1,29.275,12.1,12.01,168.344
24035,San Luis Potosí,Soledad de Graciano Sanchez,2738.3,992.7,1181.961,21.75,24.35,226.023
24036,San Luis Potosí,Tamasopo,2633.4,921.3,21.964,25.89,22.52,132.949
24037,San Luis Potosí,Tamazunchale,2125.7,792.6,271.861,6.8,8.68,402.348
24038,San Luis Potosí,Tampacan,1483.5,767.1,78.319,0,6.12,191.071
24039,San Luis Potosí,Tampamolon Corona,2166,661.6,52.811,6.64,52.79,151.845
24040,San Luis Potosí,Tamuin,2760.8,1085.4,20.062,16.96,19.24,314.495
24041,San Luis Potosí,Tanlajas,2075.7,540.3,49.644,0,14.82,162.167
24042,San Luis Potosí,Tanquian de Escobedo,2714.3,1095.2,95.879,19.35,38.45,262.196
24043,San Luis Potosí,Tierra Nueva,3490,820.6,15.76,21.44,10.66,109.421
24044,San Luis Potosí,Vanegas,2240.3,692.1,2.972,11.54,0,139.442
24045,San Luis Potosí,Venado,2464.5,1147.3,11.647,6.6,6.57,123.473
24046,San Luis Potosí,Villa de Arriaga,1925.5,509.8,21.157,33.72,16.72,109.666
24047,San Luis Potosí,Villa de Guadalupe,2071.1,559.4,4.977,9.77,9.74,153.952
24048,San Luis Potosí,Villa de la Paz,2313.7,491.7,40.341,0,0,203.571
24049,San Luis Potosí,Villa de Ramos,2141.5,840.4,15.382,26.39,11.89,55.588
24050,San Luis Potosí,Villa de Reyes,2202.5,743.3,50.824,19.08,11.34,189.012
24051,San Luis Potosí,Villa Hidalgo,2389.3,900.9,9.918,12.66,12.6,95.808
24052,San Luis Potosí,Villa Juarez,2435.4,985.3,16.806,9.48,9.46,86.752
24053,San Luis Potosí,Axtla de Terrazas,1928,1017.1,173.125,17.26,20.01,261.635
24054,San Luis Potosí,Xilitla,2741.6,682.6,119.872,5.59,14.79,184.144
24055,San Luis Potosí,Zaragoza,2113.5,846.2,43.794,36.51,18.07,132.901
24056,San Luis Potosí,Villa de Arista,2356.8,638.4,30.587,29.1,17.3,288.989
24057,San Luis Potosí,Matlapa,2075.4,482.5,262.931,3.17,9.46,277.726
24058,San Luis Potosí,El Naranjo,2326.9,741.1,25.129,8.86,8.8,323.265
25001,Sinaloa,Ahome,3361.7,1385.1,105.761,19.84,25.03,242.128
25002,Sinaloa,Angostura,2734.3,477.7,30.459,6.14,24.45,158.168
25003,Sinaloa,Badiraguato,3281.9,1194.5,4.526,71.86,77.95,216.414
25004,Sinaloa,Concordia,2633.9,678.6,16.334,90.52,22.49,66.714
25005,Sinaloa,Cosala,3205.7,701,6.383,23.5,35.03,229.504
25006,Sinaloa,Culiacan,3323.3,1770.9,210.874,55.14,45.53,323.979
25007,Sinaloa,Choix,3118.5,1237.8,6.501,34,36.6,87.996
25008,Sinaloa,Elota,2386.9,1198.2,36.452,34.54,20.61,178.980
25009,Sinaloa,Escuinapa,3189.1,1479.7,36.73,23.25,23.07,249.294
25010,Sinaloa,El Fuerte,3002.4,1465.1,25.135,13.21,10.31,160.460
25011,Sinaloa,Guasave,3189,1349.5,83.526,20.05,15.48,250.493
25012,Sinaloa,Mazatlan,3107.6,1575.3,163.417,21.73,27.2,214.489
25013,Sinaloa,Mocorito,2825.8,856.4,16.777,51.37,67.55,91.487
25014,Sinaloa,Rosario,2724,1295.8,19.221,30.08,50.47,227.400
25015,Sinaloa,Salvador Alvarado,2879,1078.1,66.382,29.03,25.37,240.993
25016,Sinaloa,San Ignacio,3156.4,711.2,4.194,21.63,12.93,131.549
25017,Sinaloa,Sinaloa,2515.9,899.7,12.717,20.02,16.75,78.924
25018,Sinaloa,Navolato,2970.3,1239.9,65.261,25.69,29.66,157.643
26001,Sonora,Aconchi,3232.7,968.8,7.145,0,34.28,161.983
26002,Sonora,Agua Prieta,3433.6,2299.9,25.314,10.89,12.88,198.012
26003,Sonora,Alamos,2666.8,691.6,3.595,17.74,3.52,256.429
26004,Sonora,Altar,3313.1,1756.1,2.406,9.84,29.12,157.144
26005,Sonora,Arivechi,3051.8,1186.6,1.626,155.44,0,319.315
26006,Sonora,Arizpe,2235.2,2091.9,0.993,62.07,61.71,162.272
26007,Sonora,Atil,1896.6,1168.4,1.563,0,0,282.132
26008,Sonora,Bacadehuachi,2885.2,1108,0.639,0,157.08,57.377
26009,Sonora,Bacanora,1800.8,1409,0.84,0,0,232.019
26010,Sonora,Bacerac,2219.6,1309.4,0.957,0,0,110.605
26011,Sonora,Bacoachi,3074,1048.9,1.17,0,0,362.903
26012,Sonora,Bacum,3444.3,1301.8,16.423,46.86,46.37,224.900
26013,Sonora,Banamichi,2902,837.5,2.361,0,0,306.066
26014,Sonora,Baviacora,2376.3,1050.7,3.715,0,0,459.739
26015,Sonora,Bavispe,2018.3,1853.1,0.472,0,551.82,61.387
26016,Sonora,Benjamin Hill,3597.3,739.5,5.816,0,17.81,146.953
26017,Sonora,Caborca,2988,1781,8.312,32.51,50.69,535.383
26018,Sonora,Cajeme,3167.2,1218.8,108.118,60.08,81.75,429.792
26019,Sonora,Cananea,2491.4,799.6,12.97,2.8,8.3,779.991
26020,Sonora,Carbo,3794.7,1741.7,2.922,0,31.81,114.986
26021,Sonora,La Colorada,1805.6,2042.4,0.393,60.58,0,47.125
26022,Sonora,Cucurpe,2429,1222.8,0.485,0,0,168.856
26023,Sonora,Cumpas,2317.7,417.4,2.895,14.13,0,229.460
26024,Sonora,Divisaderos,2107.4,906.6,1.219,0,0,97.919
26025,Sonora,Empalme,3708.1,1189.1,9.478,52.99,131.02,480.117
26026,Sonora,Etchojoa,3080.5,1125.5,50.245,8.81,8.71,180.091
26027,Sonora,Fronteras,2299.5,1343.2,3.184,19.88,0,67.336
26028,Sonora,Granados,2127.7,864.7,2.793,0,75.06,444.444
26029,Sonora,Guaymas,3478.4,1154.9,20.948,36.29,58.43,335.136
26030,Sonora,Hermosillo,3232.2,1226,62.92,21.49,27.42,543.669
26031,Sonora,Huachinera,2787.3,1202.3,1.001,0,0,70.872
26032,Sonora,Huasabas,2618.2,1382,1.249,0,95.2,202.020
26033,Sonora,Huatabampo,3077.6,866.7,46.519,5.7,10.16,303.159
26034,Sonora,Huepac,3452.8,571.7,2.539,0,0,64.161
26035,Sonora,Imuris,3619.9,2139.4,7.33,34.54,13.63,117.027
26036,Sonora,Magdalena,3047.7,1452.9,22.633,37.32,17,359.039
26037,Sonora,Mazatan,1922.1,1762.3,1.696,0,0,75.529
26038,Sonora,Moctezuma,2942,255.7,2.934,0,0,387.037
26039,Sonora,Naco,3258.9,2055.2,8.859,0,55.46,88.810
26040,Sonora,Nacori Chico,2736.2,1342.2,0.557,0,84.66,331.492
26041,Sonora,Nacozari de Garcia,2765.7,537.5,4.681,6.98,13.8,437.074
26042,Sonora,Navojoa,3125.3,1047.8,37.525,12.91,12.76,350.013
26043,Sonora,Nogales,3214.1,1659.4,160.008,25.35,36.52,258.555
26044,Sonora,Onavas,2000,3119.7,0.98,719.42,0,141.988
26045,Sonora,Opodepe,3141.9,1517.2,0.869,31.81,0,23.737
26046,Sonora,Oquitoa,3628.3,1102.2,0.779,0,0,138.889
26047,Sonora,Pitiquito,2606.9,866.1,0.761,19.29,19.1,338.616
26048,Sonora,Puerto PeÃ±asco,2670.5,1627.8,6.414,9.89,77.93,184.839
26049,Sonora,Quiriego,2089.6,1204.6,1.142,0,0,259.615
26050,Sonora,Rayon,2671.9,810.2,1.352,60.49,0,108.893
26051,Sonora,Rosario,2930.5,1064.7,1.463,36.35,36.13,297.012
26052,Sonora,Sahuaripa,2369.3,1473.5,0.923,62.15,15.44,472.068
26053,Sonora,San Felipe de Jesus,4100.7,835.4,2.413,0,0,178.174
26054,Sonora,San Javier,1538.5,2082.6,0.677,0,0,191.458
26055,Sonora,San Luis Rio Colorado,3082,2741.8,23.657,16.99,47.92,315.680
26056,Sonora,San Miguel de Horcasitas,2388.4,2554.8,6.067,9.2,0,95.333
26057,Sonora,San Pedro de la Cueva,1940.9,1235.7,0.757,0,0,84.951
26058,Sonora,Santa Ana,3743.2,819.2,9.998,27.67,32.83,390.726
26059,Sonora,Santa Cruz,3156.9,1498.9,2.084,44.23,0,24.618
26060,Sonora,Saric,2820,2527.1,1.228,0,0,207.373
26061,Sonora,Soyopa,1468.7,2521.1,1.616,73.97,0,27.137
26062,Sonora,Suaqui Grande,1940.3,1900.2,1.253,0,0,139.116
26063,Sonora,Tepache,2271.6,1325.2,1.565,0,0,92.409
26064,Sonora,Trincheras,2520,1452.1,0.367,0,0,102.099
26065,Sonora,Tubutama,2687,905.3,1.09,0,0,195.636
